"SamplingPoint","Date","Week","Longitude","Latitude","Altitude","Temperature","AirPressure","Humidity","Precipitation","WindSpeed","Population","PM10","WeeklyPM10"
"SPO-SE0059A_00005_100","2017-11-22",47,20.2585,63.8289,15,-0.8,1015,90.75,3.8,88.3333333333333,125080,5.21666666166667,5.4702380914881
"SPO-SE0061A_00005_100","2017-11-22",47,15.9922,59.5139,6.5,-1.6,1007.5875,92.7916666666667,12.9,97.875,0,4.29999999,6.32857142285714
"SPO-SE0066A_00005_100","2017-11-22",47,18.6313,59.8324,24,-1.4,1010.1,94.5416666666667,11.2,148.75,0,5.13333333125,6.73690475767857
"SPO-SE0071A_00005_100","2017-11-22",47,17.9224,59.4435,34,-0.9,1009.66666666667,94.3333333333333,6.4,122.916666666667,1745766,5.337499995,6.72083332916667
"SPO-SE0081A_00005_100","2017-11-22",47,16.1779,58.589,12,0.9,1006.49583333333,91.875,11.1,108.25,140927,9.18866664166667,9.51442261202381
"SPO-SE0085A_00005_100","2017-11-22",47,12.6916,56.0472,3,6.1,1001.3375,95.7083333333333,2.4,152.291666666667,143304,12.69999999,10.44285714
"SPO-SE0087A_00005_100","2017-11-22",47,18.0044,59.3255,16,-0.4,1009.66666666667,94.3333333333333,6.4,53.3333333333333,1745766,15.8166666645833,14.934523806369
"SPO-SE0091A_00005_100","2017-11-22",47,20.9605,64.7505,10,-2.4,1016.59583333333,94.5833333333333,0,92.0833333333333,0,4.899902,8.51423856714286
"SPO-SE0092A_00005_100","2017-11-22",47,15.6305,58.411,48,0.3,1005.8125,95.25,8.2,112.916666666667,158520,NA,NA
"SPO-SE0093A_00005_100","2017-11-22",47,12.8634,56.6721,6,4.9,1001.58333333333,98.4583333333333,4.5,134,0,10.1,12.1428571385714
"SPO-SE0095A_00005_100","2017-11-22",47,17.3089,62.3886,7,-0.7,1009.675,91.2916666666667,12.8,194.166666666667,0,6.7029166625,7.57071428220238
"SPO-SE0100A_00005_100","2017-11-22",47,22.1404,65.5806,4.1,-3.4,1019.26666666667,85.5,0,91.25,0,8,7.78333333166667
"SPO-SE0103A_00005_100","2017-11-22",47,16.198,58.5917,8,0.9,1006.49583333333,91.875,11.1,108.25,140927,9.89824997375,9.40608927845239
"SPO-SE0104A_00005_100","2017-11-22",47,17.6357,59.8601,22,-2,1009.325,95.75,8,102.083333333333,219914,5.67499999666667,5.84940475869048
"SPO-SE0106A_00005_100","2017-11-22",47,18.7161,63.2914,10,-1.4,1012.84166666667,98.5416666666667,4.9,88.75,0,5.59999999,9.48571428285714
"SPO-SE0113A_00005_100","2017-11-22",47,12.9447,57.7208,143,0.8,1001.15416666667,100,9.3,146.958333333333,111026,6.7,8.24285714142857
"SPO-SE0114A_00005_100","2017-11-22",47,17.6348,59.2013,37,0,1009.66666666667,94.4583333333333,12.4,132.666666666667,75773,9.26249999583333,8.69999999690477
"SPO-SE0117A_00005_100","2017-11-22",47,18.3036,57.6369,44,1.5,1008.57916666667,99.4583333333333,2.9,127.916666666667,0,11,14.9571428557143
"SPO-SE09569_00005_100","2017-11-22",47,17.3032,62.3865,20,-0.7,1009.675,91.2916666666667,12.8,194.166666666667,0,8.86741664208333,8.28902693819846
"SPO-SE135019_00005_100","2017-11-22",47,14.8573,56.1773,5,5.8,1005.25,95.2083333333333,10.1,140.833333333333,0,7.76672568636364,6.26425773454115
"SPO-SE135020_00005_100","2017-11-22",47,13.4981,59.3782,47,-1.8,1004.83333333333,96.8333333333333,22.4,97.4583333333333,0,12.69999999,7.09999999571429
"SPO-SE155527_00005_100","2017-11-22",47,18.0757,59.3146,24,-0.4,1009.66666666667,94.3333333333333,6.4,53.3333333333333,1745766,6.58749999625,15.9792857107899
"SPO-SE155530_00005_100","2017-11-22",47,16.5505,59.6099,23,-2.1,1007.5875,92.7916666666667,16.9,97.875,150134,4.45291666458333,4.98851190154762
"SPO-SE155531_00005_100","2017-11-22",47,13.1575,55.3729,1.7,7.3,1002.825,95.5833333333333,8.1,176.083333333333,0,NA,12.5833333283333
"SPO-SE156417_00005_100","2017-11-22",47,17.6463,59.8571,15,-2,1009.325,95.75,8,102.083333333333,219914,6.35833332875,7.49166666255952
"SPO-SE157993_00005_100","2017-11-22",47,18.004,59.3133,37,-0.4,1009.66666666667,94.3333333333333,6.4,53.3333333333333,1745766,14.8391304304348,10.1585662489074
"SPO-SE30312_00005_100","2017-11-22",47,16.1923,58.596,6,0.9,1006.49583333333,91.875,11.1,108.25,140927,19.5369999733333,15.4697202310119
"SPO-SE31752_00005_100","2017-11-22",47,21.4792,65.3181,8.5,-2.6,1020.30434782609,85.8333333333333,1.2,100.916666666667,0,NA,NA
"SPO-SE32082_00005_101","2017-11-22",47,14.7861,56.8786,165,1.3,1004.2,99,4.9,133.875,0,6.3499999975,10.5190476156548
"SPO-SE34399_00005_100","2017-11-22",47,17.9577,59.4102,39,-0.9,1009.66666666667,94.3333333333333,6.4,122.916666666667,1745766,7.39166666291667,7.83498964409162
"SPO-SE36245_00005_100","2017-11-22",47,17.1471,60.6715,10,-2.6,1008.89166666667,92.75,12.8,157.708333333333,0,5.42499999625,6.13333332934524
"SPO-SE36364_00005_100","2017-11-22",47,15.2149,59.2683,26,-0.6,1006.5,99.6666666666667,23.3,92.0833333333333,150291,12.3,6.42857142714286
"SPO-SE36365_00005_100","2017-11-22",47,14.1737,57.7816,90,0,1003.08333333333,97.25,3.5,137.916666666667,137481,3.5,6.92857142571429
"SPO-SE37479_00005_100","2017-11-22",47,17.9199,59.489,39,-0.9,1009.225,94.3333333333333,6.4,122.916666666667,1745766,6.27083332916667,8.1898809485119
"SPO-SE38350_00005_100","2017-11-22",47,13.1803,55.7033,40,6.8,1002.825,95.5833333333333,5.4,176.083333333333,121274,6.97890330818182,8.12935776155408
"SPO-SE0003A_00005_100","2017-11-23",47,18.0488,59.3172,24,7.6,996.166666666667,91.8333333333333,2.3,173.333333333333,1745766,15.0681818136364,14.6692640657576
"SPO-SE0004A_00005_100","2017-11-23",47,11.9702,57.709,31.3,9.4,992.791666666667,79.25,5.2,182.75,564039,18.83645126375,9.78823211650874
"SPO-SE0005R_00005_100","2017-11-23",47,15.3197,63.8455,380,1,988.033333333333,98.4583333333333,10.7,117.125,0,2,1.73333333333333
"SPO-SE0014R_00005_100","2017-11-23",47,11.9142,57.3937,2,9.2,992.791666666667,79.25,5.2,182.416666666667,0,23.19999999,14.4571428528571
"SPO-SE0021A_00005_100","2017-11-23",47,11.9946,57.7009,4.8,9.4,992.791666666667,79.25,5.2,182.75,564039,25.5891496073913,17.6739940120722
"SPO-SE0022A_00005_100","2017-11-23",47,18.0578,59.316,58,7.6,996.166666666667,91.8333333333333,2.3,173.333333333333,1745766,9.77083332875,6.77261904375
"SPO-SE0027A_00005_100","2017-11-23",47,18.0583,59.3408,8,7.6,996.166666666667,91.8333333333333,2.3,173.333333333333,1745766,NA,NA
"SPO-SE0056A_00005_101","2017-11-23",47,12.8336,55.8774,10,9,998.083333333333,84.5416666666667,1.6,184.708333333333,0,15,12.2857142857143
"SPO-SE0058A_00005_100","2017-11-23",47,13.0062,55.5847,11,9.4,999.6625,82.8333333333333,0.8,203.25,333633,15.3958333304167,11.5327380915476
"SPO-SE0059A_00005_100","2017-11-23",47,20.2585,63.8289,15,0.9,1000.78333333333,95.0416666666667,19.3,129.583333333333,125080,4.62916666125,5.4702380914881
"SPO-SE0061A_00005_100","2017-11-23",47,15.9922,59.5139,6.5,7.5,994.2375,87.8333333333333,1.1,185.166666666667,0,12,6.32857142285714
"SPO-SE0066A_00005_100","2017-11-23",47,18.6313,59.8324,24,6.7,997.195833333333,97,2.3,159.625,0,10.9124999970833,6.73690475767857
"SPO-SE0071A_00005_100","2017-11-23",47,17.9224,59.4435,34,7.6,996.166666666667,91.8333333333333,2.3,154.583333333333,1745766,11.6666666641667,6.72083332916667
"SPO-SE0081A_00005_100","2017-11-23",47,16.1779,58.589,12,7.8,995.458333333333,85.4166666666667,0.8,178.791666666667,140927,12.4549999908333,9.51442261202381
"SPO-SE0085A_00005_100","2017-11-23",47,12.6916,56.0472,3,9,998.083333333333,84.5416666666667,1.6,184.708333333333,143304,15.69999999,10.44285714
"SPO-SE0087A_00005_100","2017-11-23",47,18.0044,59.3255,16,7.6,996.166666666667,91.8333333333333,2.3,173.333333333333,1745766,21.13749999625,14.934523806369
"SPO-SE0091A_00005_100","2017-11-23",47,20.9605,64.7505,10,-1.5,1002.65416666667,95.0833333333333,5.5,116.666666666667,0,19,8.51423856714286
"SPO-SE0092A_00005_100","2017-11-23",47,15.6305,58.411,48,7.6,995.239130434783,85.1739130434783,0.4,188.260869565217,158520,NA,NA
"SPO-SE0093A_00005_100","2017-11-23",47,12.8634,56.6721,6,9.1,996.2125,88.6666666666667,1.1,185.583333333333,0,18.69999999,12.1428571385714
"SPO-SE0095A_00005_100","2017-11-23",47,17.3089,62.3886,7,3.1,991.695833333333,96.375,14.3,127.916666666667,0,11.7920833308333,7.57071428220238
"SPO-SE0100A_00005_100","2017-11-23",47,22.1404,65.5806,4.1,-2.9,1006.54583333333,92.9565217391304,20.7,126.086956521739,0,NA,7.78333333166667
"SPO-SE0103A_00005_100","2017-11-23",47,16.198,58.5917,8,7.8,995.458333333333,85.4166666666667,0.8,178.791666666667,140927,12.1341666591667,9.40608927845239
"SPO-SE0104A_00005_100","2017-11-23",47,17.6357,59.8601,22,7.3,995.120833333333,94.2083333333333,3.7,180.416666666667,219914,9.19166666291667,5.84940475869048
"SPO-SE0106A_00005_100","2017-11-23",47,18.7161,63.2914,10,1.9,996.445833333333,99.9166666666667,14.1,139.166666666667,0,9.9,9.48571428285714
"SPO-SE0113A_00005_100","2017-11-23",47,12.9447,57.7208,143,7.4,994.041666666667,99.6666666666667,9.8,185.708333333333,111026,15.69999999,8.24285714142857
"SPO-SE0114A_00005_100","2017-11-23",47,17.6348,59.2013,37,7.3,996.166666666667,93.7916666666667,3.1,161.291666666667,75773,11.6208333304167,8.69999999690477
"SPO-SE0117A_00005_100","2017-11-23",47,18.3036,57.6369,44,7.7,1000.50416666667,96.2916666666667,0.6,185.416666666667,0,23,14.9571428557143
"SPO-SE09569_00005_100","2017-11-23",47,17.3032,62.3865,20,3.1,991.695833333333,96.375,14.3,127.916666666667,0,8.50576469235294,8.28902693819846
"SPO-SE135019_00005_100","2017-11-23",47,14.8573,56.1773,5,8.3,1001.02916666667,90.75,0.3,189.166666666667,0,9.28627876285714,6.26425773454115
"SPO-SE135020_00005_100","2017-11-23",47,13.4981,59.3782,47,6.8,989.15,91.5416666666667,6.1,181.166666666667,0,15.5,7.09999999571429
"SPO-SE155527_00005_100","2017-11-23",47,18.0757,59.3146,24,7.6,996.166666666667,91.8333333333333,2.3,173.333333333333,1745766,12.8999999986957,15.9792857107899
"SPO-SE155530_00005_100","2017-11-23",47,16.5505,59.6099,23,7.1,994.2375,87.8333333333333,1.5,185.166666666667,150134,9.21624999583333,4.98851190154762
"SPO-SE155531_00005_100","2017-11-23",47,13.1575,55.3729,1.7,9.4,1000.13333333333,82.8333333333333,0.8,203.25,0,25,12.5833333283333
"SPO-SE156417_00005_100","2017-11-23",47,17.6463,59.8571,15,7.3,995.120833333333,94.2083333333333,3.7,180.416666666667,219914,13.54583333,7.49166666255952
"SPO-SE157993_00005_100","2017-11-23",47,18.004,59.3133,37,7.6,996.166666666667,91.8333333333333,2.3,173.333333333333,1745766,15.9249999954167,10.1585662489074
"SPO-SE30312_00005_100","2017-11-23",47,16.1923,58.596,6,7.8,995.458333333333,85.4166666666667,0.8,178.791666666667,140927,20.3345833245833,15.4697202310119
"SPO-SE31752_00005_100","2017-11-23",47,21.4792,65.3181,8.5,-1.6,1006.93333333333,91.1666666666667,38.1,127.041666666667,0,NA,NA
"SPO-SE32082_00005_101","2017-11-23",47,14.7861,56.8786,165,5.9,998.645833333333,98.875,1.2,179.416666666667,0,19.46249999625,10.5190476156548
"SPO-SE34399_00005_100","2017-11-23",47,17.9577,59.4102,39,7.6,996.166666666667,91.8333333333333,2.3,154.583333333333,1745766,15.70833333125,7.83498964409162
"SPO-SE36245_00005_100","2017-11-23",47,17.1471,60.6715,10,6,993.345833333333,94.1666666666667,1.8,170.291666666667,0,8.3374999975,6.13333332934524
"SPO-SE36364_00005_100","2017-11-23",47,15.2149,59.2683,26,8.2,992.1,99.2083333333333,2.7,179.708333333333,150291,11,6.42857142714286
"SPO-SE36365_00005_100","2017-11-23",47,14.1737,57.7816,90,6.2,995.275,91.5416666666667,1,189.166666666667,137481,13.9,6.92857142571429
"SPO-SE37479_00005_100","2017-11-23",47,17.9199,59.489,39,7.6,996.0875,91.8333333333333,2.3,154.583333333333,1745766,14.9833333295833,8.1898809485119
"SPO-SE38350_00005_100","2017-11-23",47,13.1803,55.7033,40,8.8,1000.13333333333,82.8333333333333,0.4,203.25,121274,10.1593507907143,8.12935776155408
"SPO-SE0003A_00005_100","2017-11-24",47,18.0488,59.3172,24,5.7,1002.36666666667,85.25,0,220,1745766,24.3708333291667,14.6692640657576
"SPO-SE0004A_00005_100","2017-11-24",47,11.9702,57.709,31.3,5.7,1002.79583333333,81.625,0,186.333333333333,564039,13.99208332625,9.78823211650874
"SPO-SE0005R_00005_100","2017-11-24",47,15.3197,63.8455,380,-0.6,990.2,90.0416666666667,0,151.083333333333,0,1.7,1.73333333333333
"SPO-SE0014R_00005_100","2017-11-24",47,11.9142,57.3937,2,7.1,1002.79583333333,81.625,0,238.666666666667,0,12.5,14.4571428528571
"SPO-SE0021A_00005_100","2017-11-24",47,11.9946,57.7009,4.8,5.7,1002.79583333333,81.625,0,186.333333333333,564039,36.0835714118182,17.6739940120722
"SPO-SE0022A_00005_100","2017-11-24",47,18.0578,59.316,58,5.7,1002.36666666667,85.25,0,220,1745766,12.5708333316667,6.77261904375
"SPO-SE0027A_00005_100","2017-11-24",47,18.0583,59.3408,8,5.7,1002.36666666667,85.25,0,220,1745766,NA,NA
"SPO-SE0056A_00005_101","2017-11-24",47,12.8336,55.8774,10,6.5,1005.49166666667,89.875,0.6,207.75,0,13,12.2857142857143
"SPO-SE0058A_00005_100","2017-11-24",47,13.0062,55.5847,11,6.6,1006.575,89.75,2.6,222.916666666667,333633,11.5249999975,11.5327380915476
"SPO-SE0059A_00005_100","2017-11-24",47,20.2585,63.8289,15,3.7,995.020833333333,92.5,2.4,177.916666666667,125080,7.966666665,5.4702380914881
"SPO-SE0061A_00005_100","2017-11-24",47,15.9922,59.5139,6.5,4.5,1001.10416666667,83.75,0,209.375,0,10,6.32857142285714
"SPO-SE0066A_00005_100","2017-11-24",47,18.6313,59.8324,24,4.1,1001.5375,93.2916666666667,0,192.416666666667,0,9.23749999333333,6.73690475767857
"SPO-SE0071A_00005_100","2017-11-24",47,17.9224,59.4435,34,5.1,1002.36666666667,85.25,0,193.75,1745766,5.48333333083333,6.72083332916667
"SPO-SE0081A_00005_100","2017-11-24",47,16.1779,58.589,12,5.5,1002.57083333333,82.9166666666667,0,205.130434782609,140927,19.8056666641667,9.51442261202381
"SPO-SE0085A_00005_100","2017-11-24",47,12.6916,56.0472,3,6.5,1005.49166666667,89.875,0.6,207.75,143304,11.5,10.44285714
"SPO-SE0087A_00005_100","2017-11-24",47,18.0044,59.3255,16,5.7,1002.36666666667,85.25,0,220,1745766,22.7624999958333,14.934523806369
"SPO-SE0091A_00005_100","2017-11-24",47,20.9605,64.7505,10,3.1,994.2625,93.5,1.5,174.583333333333,0,9.599854,8.51423856714286
"SPO-SE0092A_00005_100","2017-11-24",47,15.6305,58.411,48,4.6,1002.8875,88.125,0,196.666666666667,158520,NA,NA
"SPO-SE0093A_00005_100","2017-11-24",47,12.8634,56.6721,6,7.1,1004.17916666667,93.5833333333333,0.5,207,0,17.39999999,12.1428571385714
"SPO-SE0095A_00005_100","2017-11-24",47,17.3089,62.3886,7,2.5,995.604166666667,89.5833333333333,1.3,148.333333333333,0,13.1724999975,7.57071428220238
"SPO-SE0100A_00005_100","2017-11-24",47,22.1404,65.5806,4.1,2.5,994.920833333333,93.75,1.7,167.5,0,18.8,7.78333333166667
"SPO-SE0103A_00005_100","2017-11-24",47,16.198,58.5917,8,5.5,1002.57083333333,82.9166666666667,0,205.130434782609,140927,14.7098333329167,9.40608927845239
"SPO-SE0104A_00005_100","2017-11-24",47,17.6357,59.8601,22,5.3,1000.775,86.875,0,213.75,219914,8.73749999875,5.84940475869048
"SPO-SE0106A_00005_100","2017-11-24",47,18.7161,63.2914,10,2.7,993.904166666667,96.5833333333333,1.1,188.75,0,15.4,9.48571428285714
"SPO-SE0113A_00005_100","2017-11-24",47,12.9447,57.7208,143,3.8,1002.94583333333,99.6666666666667,0.2,212.458333333333,111026,12.4,8.24285714142857
"SPO-SE0114A_00005_100","2017-11-24",47,17.6348,59.2013,37,4.8,1002.36666666667,86.9583333333333,0.2,204.375,75773,12.9708333316667,8.69999999690477
"SPO-SE0117A_00005_100","2017-11-24",47,18.3036,57.6369,44,6,1005.14583333333,96.6666666666667,5,213.75,0,13,14.9571428557143
"SPO-SE09569_00005_100","2017-11-24",47,17.3032,62.3865,20,2.5,995.604166666667,89.5833333333333,1.3,148.333333333333,0,12.9577499979167,8.28902693819846
"SPO-SE135019_00005_100","2017-11-24",47,14.8573,56.1773,5,6.7,1006.4,92.0833333333333,4.3,220,0,5.71153773304348,6.26425773454115
"SPO-SE135020_00005_100","2017-11-24",47,13.4981,59.3782,47,3,997.920833333333,86.9583333333333,0,192.75,0,8.4,7.09999999571429
"SPO-SE155527_00005_100","2017-11-24",47,18.0757,59.3146,24,5.7,1002.36666666667,85.25,0,220,1745766,24.8541666625,15.9792857107899
"SPO-SE155530_00005_100","2017-11-24",47,16.5505,59.6099,23,5.1,1001.10416666667,83.75,0,209.375,150134,6.87374999625,4.98851190154762
"SPO-SE155531_00005_100","2017-11-24",47,13.1575,55.3729,1.7,6.6,1006.66666666667,89.75,2.6,222.916666666667,0,12.19999999,12.5833333283333
"SPO-SE156417_00005_100","2017-11-24",47,17.6463,59.8571,15,5.3,1000.775,86.875,0,213.75,219914,7.93333333041667,7.49166666255952
"SPO-SE157993_00005_100","2017-11-24",47,18.004,59.3133,37,5.7,1002.36666666667,85.25,0,220,1745766,10.4833333308333,10.1585662489074
"SPO-SE30312_00005_100","2017-11-24",47,16.1923,58.596,6,5.5,1002.57083333333,82.9166666666667,0,205.130434782609,140927,25.8806666658333,15.4697202310119
"SPO-SE31752_00005_100","2017-11-24",47,21.4792,65.3181,8.5,2.8,994.729166666667,93,0.6,178.666666666667,0,NA,NA
"SPO-SE32082_00005_101","2017-11-24",47,14.7861,56.8786,165,4.5,1004.96666666667,99,4.9,194.791666666667,0,10.1916666629167,10.5190476156548
"SPO-SE34399_00005_100","2017-11-24",47,17.9577,59.4102,39,5.1,1002.36666666667,85.25,0,193.75,1745766,9.33333332791667,7.83498964409162
"SPO-SE36245_00005_100","2017-11-24",47,17.1471,60.6715,10,4.4,999.233333333333,88.2083333333333,0,200.333333333333,0,10.17083333,6.13333332934524
"SPO-SE36364_00005_100","2017-11-24",47,15.2149,59.2683,26,4,999.475,94,0,223.041666666667,150291,6.7,6.42857142714286
"SPO-SE36365_00005_100","2017-11-24",47,14.1737,57.7816,90,3.7,1003.27916666667,93.9583333333333,0,211.666666666667,137481,12.69999999,6.92857142571429
"SPO-SE37479_00005_100","2017-11-24",47,17.9199,59.489,39,5.1,1001.40416666667,85.25,0,193.75,1745766,8.04583333083333,8.1898809485119
"SPO-SE38350_00005_100","2017-11-24",47,13.1803,55.7033,40,6.1,1006.66666666667,89.75,1.9,222.916666666667,121274,11.2057587804348,8.12935776155408
"SPO-SE0003A_00005_100","2017-11-25",47,18.0488,59.3172,24,2.1,1006.7,97.75,0,196.666666666667,1745766,22.0166666629167,14.6692640657576
"SPO-SE0004A_00005_100","2017-11-25",47,11.9702,57.709,31.3,4.2,1005.25,84.6666666666667,0,178.291666666667,564039,7.75888299625,9.78823211650874
"SPO-SE0005R_00005_100","2017-11-25",47,15.3197,63.8455,380,-8.1,997.983333333333,92.125,0,105.5,0,1.6,1.73333333333333
"SPO-SE0014R_00005_100","2017-11-25",47,11.9142,57.3937,2,6.1,1005.25,84.6666666666667,0,223.208333333333,0,10.3,14.4571428528571
"SPO-SE0021A_00005_100","2017-11-25",47,11.9946,57.7009,4.8,4.2,1005.25,84.6666666666667,0,178.291666666667,564039,13.734924576087,17.6739940120722
"SPO-SE0022A_00005_100","2017-11-25",47,18.0578,59.316,58,2.1,1006.7,97.75,0,196.666666666667,1745766,7.50416666208333,6.77261904375
"SPO-SE0027A_00005_100","2017-11-25",47,18.0583,59.3408,8,2.1,1006.7,97.75,0,196.666666666667,1745766,NA,NA
"SPO-SE0056A_00005_101","2017-11-25",47,12.8336,55.8774,10,2,1007.64166666667,96.6666666666667,0,171.541666666667,0,12,12.2857142857143
"SPO-SE0058A_00005_100","2017-11-25",47,13.0062,55.5847,11,2.3,1008.5125,97.0833333333333,0,144.458333333333,333633,11.1333333304167,11.5327380915476
"SPO-SE0059A_00005_100","2017-11-25",47,20.2585,63.8289,15,-2.3,1000.54166666667,97.6666666666667,0.1,83.3333333333333,125080,6.37916666125,5.4702380914881
"SPO-SE0061A_00005_100","2017-11-25",47,15.9922,59.5139,6.5,0.3,1005.54166666667,92.0833333333333,0.3,201.416666666667,0,6.5,6.32857142285714
"SPO-SE0066A_00005_100","2017-11-25",47,18.6313,59.8324,24,0.1,1006.0625,99.9166666666667,0,139.333333333333,0,7.72499999625,6.73690475767857
"SPO-SE0071A_00005_100","2017-11-25",47,17.9224,59.4435,34,0.3,1006.7,97.75,0,176.25,1745766,5.67499999541667,6.72083332916667
"SPO-SE0081A_00005_100","2017-11-25",47,16.1779,58.589,12,0.8,1006.51666666667,91.6666666666667,0,163,140927,8.88649998708333,9.51442261202381
"SPO-SE0085A_00005_100","2017-11-25",47,12.6916,56.0472,3,2,1007.64166666667,96.6666666666667,0,171.541666666667,143304,9.4,10.44285714
"SPO-SE0087A_00005_100","2017-11-25",47,18.0044,59.3255,16,2.1,1006.7,97.75,0,196.666666666667,1745766,11.5874999970833,14.934523806369
"SPO-SE0091A_00005_100","2017-11-25",47,20.9605,64.7505,10,-5,1000.33333333333,97.4583333333333,0,140,0,7.5,8.51423856714286
"SPO-SE0092A_00005_100","2017-11-25",47,15.6305,58.411,48,0.8,1006.71666666667,92.75,0,187.083333333333,158520,NA,NA
"SPO-SE0093A_00005_100","2017-11-25",47,12.8634,56.6721,6,2.9,1007.04166666667,98.9166666666667,6.4,169.583333333333,0,10.69999999,12.1428571385714
"SPO-SE0095A_00005_100","2017-11-25",47,17.3089,62.3886,7,-2.6,1001.50833333333,95.0416666666667,0,170.833333333333,0,9.18083333041667,7.57071428220238
"SPO-SE0100A_00005_100","2017-11-25",47,22.1404,65.5806,4.1,-1.2,1000.04166666667,95.7916666666667,0,192.916666666667,0,4,7.78333333166667
"SPO-SE0103A_00005_100","2017-11-25",47,16.198,58.5917,8,0.8,1006.51666666667,91.6666666666667,0,163,140927,8.72191665416667,9.40608927845239
"SPO-SE0104A_00005_100","2017-11-25",47,17.6357,59.8601,22,1.5,1005.53333333333,95,0,197.916666666667,219914,6.52083332833333,5.84940475869048
"SPO-SE0106A_00005_100","2017-11-25",47,18.7161,63.2914,10,-5.5,1000.3125,98.4583333333333,0,190.833333333333,0,14.4,9.48571428285714
"SPO-SE0113A_00005_100","2017-11-25",47,12.9447,57.7208,143,1.6,1005.96666666667,100,3.2,177.416666666667,111026,4.5,8.24285714142857
"SPO-SE0114A_00005_100","2017-11-25",47,17.6348,59.2013,37,1.3,1006.7,94.3333333333333,0,190.041666666667,75773,9.44999999666667,8.69999999690477
"SPO-SE0117A_00005_100","2017-11-25",47,18.3036,57.6369,44,2.6,1007.67083333333,99.2916666666667,0,199.166666666667,0,20,14.9571428557143
